sample_id,path,total_reads,filename,title,study,bioproject_accession,accession,biosample_accession,library_id,data_type,filetype,cell_type,generator_facility,production,iso_filename,platform_unit_1,platform_unit_2,barcode,basecaller,basecaller_version,platform,instrument_model,iso_library_id,ccs_algorithm,pbtrim_version,jasmine_version,lima_version,refine_version,library_strategy,library_source,library_selection,library_layout,shear_method,size_selection,design_description,polymerase_version,seq_plate_chemistry_version,pool,ntsm_score,similarity,check-flnc reads,generator_contact
NA19679,s3://human-pangenomics/working/HPRC/NA19679/raw_data/PacBio_Kinnex/NA19679.lymph.m84203_240816_214515_s4-m84203_240816_194554_s3.flnc.bam,12632933,NA19679.lymph.m84203_240816_214515_s4-m84203_240816_194554_s3.flnc.bam,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,SRP305758,PRJNA701308,,,NA19679.lymph.m84203_240816_214515_s4-m84203_240816_194554_s3,unaligned reads,bam,lymph,Rockefeller University,RU_Y5_Kinnex,flnc-7.bam,m84203_240816_214515_s4,m84203_240816_194554_s3,bc07,,5,PACBIO,REVIO,HPRC_Kinnex_Pool1,8.0.1,1.1.0,2.2.1,2.10.0,4.1.2,isoseq,transcriptomic,cDNA,single,NA,NA,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,P1,C1,HPRC_Kinnex_Pool001,0.188226,1,TRUE,iviolich@ucsc.edu
NA19682,s3://human-pangenomics/working/HPRC/NA19682/raw_data/PacBio_Kinnex/NA19682.lymph.m84203_240912_223637_s3-m84203_240913_003604_s4.flnc.bam,13446714,NA19682.lymph.m84203_240912_223637_s3-m84203_240913_003604_s4.flnc.bam,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,SRP305758,PRJNA701308,,,NA19682.lymph.m84203_240912_223637_s3-m84203_240913_003604_s4,unaligned reads,bam,lymph,Rockefeller University,RU_Y5_Kinnex,flnc-3.bam,m84203_240912_223637_s3,m84203_240913_003604_s4,bc03,,5,PACBIO,REVIO,HPRC_Kinnex_Pool12,8.0.1,1.1.0,2.2.1,2.10.0,4.1.2,isoseq,transcriptomic,cDNA,single,NA,NA,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,P1,C1,HPRC_Kinnex_Pool012,0.179527,1,TRUE,iviolich@ucsc.edu
NA19700,s3://human-pangenomics/working/HPRC/NA19700/raw_data/PacBio_Kinnex/NA19700.lymph.m84081_240724_065335_s1-m84081_240724_045406_s2.flnc.bam,17007320,NA19700.lymph.m84081_240724_065335_s1-m84081_240724_045406_s2.flnc.bam,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,SRP305758,PRJNA701308,,,NA19700.lymph.m84081_240724_065335_s1-m84081_240724_045406_s2,unaligned reads,bam,lymph,Washington University,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc-4.bam,m84081_240724_065335_s1,m84081_240724_045406_s2,bc04,,5,PACBIO,REVIO,HPRC_Kinnex_Pool_16,8.0.0,1.0.0,2.2.0,2.9.0,4.1.1,isoseq,transcriptomic,cDNA,single,NA,NA,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,P1,C1,HPRC_Kinnex_Pool16,0.159195,1,TRUE,iviolich@ucsc.edu
NA19776,s3://human-pangenomics/working/HPRC/NA19776/raw_data/PacBio_Kinnex/NA19776.lymph.m84203_240912_223637_s3-m84203_240913_003604_s4.flnc.bam,14163550,NA19776.lymph.m84203_240912_223637_s3-m84203_240913_003604_s4.flnc.bam,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,SRP305758,PRJNA701308,,,NA19776.lymph.m84203_240912_223637_s3-m84203_240913_003604_s4,unaligned reads,bam,lymph,Rockefeller University,RU_Y5_Kinnex,flnc-2.bam,m84203_240912_223637_s3,m84203_240913_003604_s4,bc02,,5,PACBIO,REVIO,HPRC_Kinnex_Pool12,8.0.1,1.1.0,2.2.1,2.10.0,4.1.2,isoseq,transcriptomic,cDNA,single,NA,NA,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,P1,C1,HPRC_Kinnex_Pool012,0.202823,1,TRUE,iviolich@ucsc.edu
NA19834,s3://human-pangenomics/working/HPRC/NA19834/raw_data/PacBio_Kinnex/NA19834.lymph.m84203_241028_160334_s2-m84203_241028_180304_s3.flnc.bam,9257172,NA19834.lymph.m84203_241028_160334_s2-m84203_241028_180304_s3.flnc.bam,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,SRP305758,PRJNA701308,,,NA19834.lymph.m84203_241028_160334_s2-m84203_241028_180304_s3,unaligned reads,bam,lymph,Rockefeller University,RU_Y5_Kinnex,flnc-3.bam,m84203_241028_160334_s2,m84203_241028_180304_s3,bc03,,5,PACBIO,REVIO,HPRC_Kinnex_Pool15,8.0.1,1.1.0,2.2.1,2.10.0,4.1.2,isoseq,transcriptomic,cDNA,single,NA,NA,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,P1,C1,HPRC_Kinnex_Pool015,0.195459,1,TRUE,iviolich@ucsc.edu
NA19835,s3://human-pangenomics/working/HPRC/NA19835/raw_data/PacBio_Kinnex/NA19835.lymph.m84091_241028_180302_s2-m84091_241028_160334_s1.flnc.bam,15652847,NA19835.lymph.m84091_241028_180302_s2-m84091_241028_160334_s1.flnc.bam,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,SRP305758,PRJNA701308,,,NA19835.lymph.m84091_241028_180302_s2-m84091_241028_160334_s1,unaligned reads,bam,lymph,Rockefeller University,RU_Y5_Kinnex,flnc-8.bam,m84091_241028_180302_s2,m84091_241028_160334_s1,bc08,,5,PACBIO,REVIO,HPRC_Kinnex_Pool20,8.0.1,1.1.0,2.2.1,2.10.0,4.1.2,isoseq,transcriptomic,cDNA,single,NA,NA,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,P1,C1,HPRC_Kinnex_Pool020,0.192719,1,TRUE,iviolich@ucsc.edu
NA19909,s3://human-pangenomics/working/HPRC/NA19909/raw_data/PacBio_Kinnex/NA19909.lymph.m84203_240912_183748_s1-m84203_240912_203713_s2.flnc.bam,14530598,NA19909.lymph.m84203_240912_183748_s1-m84203_240912_203713_s2.flnc.bam,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,SRP305758,PRJNA701308,,,NA19909.lymph.m84203_240912_183748_s1-m84203_240912_203713_s2,unaligned reads,bam,lymph,Rockefeller University,RU_Y5_Kinnex,flnc-7.bam,m84203_240912_183748_s1,m84203_240912_203713_s2,bc07,,5,PACBIO,REVIO,HPRC_Kinnex_Pool11,8.0.1,1.1.0,2.2.1,2.10.0,4.1.2,isoseq,transcriptomic,cDNA,single,NA,NA,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,P1,C1,HPRC_Kinnex_Pool011,0.188245,1,TRUE,iviolich@ucsc.edu
NA19917,s3://human-pangenomics/working/HPRC/NA19917/raw_data/PacBio_Kinnex/NA19917.lymph.m84203_240816_214515_s4-m84203_240816_194554_s3.flnc.bam,12444235,NA19917.lymph.m84203_240816_214515_s4-m84203_240816_194554_s3.flnc.bam,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,SRP305758,PRJNA701308,,,NA19917.lymph.m84203_240816_214515_s4-m84203_240816_194554_s3,unaligned reads,bam,lymph,Rockefeller University,RU_Y5_Kinnex,flnc-2.bam,m84203_240816_214515_s4,m84203_240816_194554_s3,bc02,,5,PACBIO,REVIO,HPRC_Kinnex_Pool1,8.0.1,1.1.0,2.2.1,2.10.0,4.1.2,isoseq,transcriptomic,cDNA,single,NA,NA,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,P1,C1,HPRC_Kinnex_Pool001,0.1928,1,TRUE,iviolich@ucsc.edu
NA19923,s3://human-pangenomics/working/HPRC/NA19923/raw_data/PacBio_Kinnex/NA19923.lymph.m84203_240905_022425_s4-m84203_240905_002457_s3.flnc.bam,11000353,NA19923.lymph.m84203_240905_022425_s4-m84203_240905_002457_s3.flnc.bam,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,SRP305758,PRJNA701308,,,NA19923.lymph.m84203_240905_022425_s4-m84203_240905_002457_s3,unaligned reads,bam,lymph,Rockefeller University,RU_Y5_Kinnex,flnc-2.bam,m84203_240905_022425_s4,m84203_240905_002457_s3,bc02,,5,PACBIO,REVIO,HPRC_Kinnex_Pool8,8.0.1,1.1.0,2.2.1,2.10.0,4.1.2,isoseq,transcriptomic,cDNA,single,NA,NA,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,P1,C1,HPRC_Kinnex_Pool008,0.2113,1,TRUE,iviolich@ucsc.edu
NA20282,s3://human-pangenomics/working/HPRC/NA20282/raw_data/PacBio_Kinnex/NA20282.lymph.m84203_240912_183748_s1-m84203_240912_203713_s2.flnc.bam,16099858,NA20282.lymph.m84203_240912_183748_s1-m84203_240912_203713_s2.flnc.bam,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,SRP305758,PRJNA701308,,,NA20282.lymph.m84203_240912_183748_s1-m84203_240912_203713_s2,unaligned reads,bam,lymph,Rockefeller University,RU_Y5_Kinnex,flnc-8.bam,m84203_240912_183748_s1,m84203_240912_203713_s2,bc08,,5,PACBIO,REVIO,HPRC_Kinnex_Pool11,8.0.1,1.1.0,2.2.1,2.10.0,4.1.2,isoseq,transcriptomic,cDNA,single,NA,NA,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,P1,C1,HPRC_Kinnex_Pool011,0.19797,1,TRUE,iviolich@ucsc.edu
NA20287,s3://human-pangenomics/working/HPRC/NA20287/raw_data/PacBio_Kinnex/NA20287.lymph.m84203_240914_042802_s4-m84203_240914_022843_s3.flnc.bam,10869252,NA20287.lymph.m84203_240914_042802_s4-m84203_240914_022843_s3.flnc.bam,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,SRP305758,PRJNA701308,,,NA20287.lymph.m84203_240914_042802_s4-m84203_240914_022843_s3,unaligned reads,bam,lymph,Rockefeller University,RU_Y5_Kinnex,flnc-2.bam,m84203_240914_042802_s4,m84203_240914_022843_s3,bc02,,5,PACBIO,REVIO,HPRC_Kinnex_Pool14,8.0.1,1.1.0,2.2.1,2.10.0,4.1.2,isoseq,transcriptomic,cDNA,single,NA,NA,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,P1,C1,HPRC_Kinnex_Pool014,0.172361,1,TRUE,iviolich@ucsc.edu
NA20346,s3://human-pangenomics/working/HPRC/NA20346/raw_data/PacBio_Kinnex/NA20346.lymph.m84203_240912_223637_s3-m84203_240913_003604_s4.flnc.bam,14244462,NA20346.lymph.m84203_240912_223637_s3-m84203_240913_003604_s4.flnc.bam,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,SRP305758,PRJNA701308,,,NA20346.lymph.m84203_240912_223637_s3-m84203_240913_003604_s4,unaligned reads,bam,lymph,Rockefeller University,RU_Y5_Kinnex,flnc-1.bam,m84203_240912_223637_s3,m84203_240913_003604_s4,bc01,,5,PACBIO,REVIO,HPRC_Kinnex_Pool12,8.0.1,1.1.0,2.2.1,2.10.0,4.1.2,isoseq,transcriptomic,cDNA,single,NA,NA,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,P1,C1,HPRC_Kinnex_Pool012,0.189884,1,TRUE,iviolich@ucsc.edu
NA20412,s3://human-pangenomics/working/HPRC/NA20412/raw_data/PacBio_Kinnex/NA20412.lymph.m84203_240816_234426_s1-m84203_240817_014338_s2.flnc.bam,11083759,NA20412.lymph.m84203_240816_234426_s1-m84203_240817_014338_s2.flnc.bam,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,SRP305758,PRJNA701308,,,NA20412.lymph.m84203_240816_234426_s1-m84203_240817_014338_s2,unaligned reads,bam,lymph,Rockefeller University,RU_Y5_Kinnex,flnc-1.bam,m84203_240816_234426_s1,m84203_240817_014338_s2,bc01,,5,PACBIO,REVIO,HPRC_Kinnex_Pool2,8.0.1,1.1.0,2.2.1,2.10.0,4.1.2,isoseq,transcriptomic,cDNA,single,NA,NA,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,P1,C1,HPRC_Kinnex_Pool002,0.214803,1,TRUE,iviolich@ucsc.edu
NA20752,s3://human-pangenomics/working/HPRC/NA20752/raw_data/PacBio_Kinnex/NA20752.lymph.m84081_240724_065335_s1-m84081_240724_045406_s2.flnc.bam,19023374,NA20752.lymph.m84081_240724_065335_s1-m84081_240724_045406_s2.flnc.bam,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,SRP305758,PRJNA701308,,,NA20752.lymph.m84081_240724_065335_s1-m84081_240724_045406_s2,unaligned reads,bam,lymph,Washington University,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc-5.bam,m84081_240724_065335_s1,m84081_240724_045406_s2,bc09,,5,PACBIO,REVIO,HPRC_Kinnex_Pool_16,8.0.0,1.0.0,2.2.0,2.9.0,4.1.1,isoseq,transcriptomic,cDNA,single,NA,NA,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,P1,C1,HPRC_Kinnex_Pool16,0.165438,1,TRUE,iviolich@ucsc.edu
NA20756,s3://human-pangenomics/working/HPRC/NA20756/raw_data/PacBio_Kinnex/NA20756.lymph.m84046_240728_205116_s1.flnc.bam,7219607,NA20756.lymph.m84046_240728_205116_s1.flnc.bam,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,SRP305758,PRJNA701308,,,NA20756.lymph.m84046_240728_205116_s1,unaligned reads,bam,lymph,University of Washington,UW_HPRC_Y5_Kinnex,flnc-8.bam,m84046_240728_205116_s1,NA,bc12,,5,PACBIO,REVIO,HPRC_Pool006.KN,8.0.1,1.1.0,2.2.1,2.10.0,4.1.2,isoseq,transcriptomic,cDNA,single,NA,NA,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,P1,C1,HPRC_Pool006.KN,0.205844,1,TRUE,iviolich@ucsc.edu
NA20756,s3://human-pangenomics/working/HPRC/NA20756/raw_data/PacBio_Kinnex/NA20756.lymph.m84046_240728_225112_s2.flnc.bam,7172664,NA20756.lymph.m84046_240728_225112_s2.flnc.bam,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,SRP305758,PRJNA701308,,,NA20756.lymph.m84046_240728_225112_s2,unaligned reads,bam,lymph,University of Washington,UW_HPRC_Y5_Kinnex,flnc-8.bam,m84046_240728_225112_s2,NA,bc12,,5,PACBIO,REVIO,HPRC_Pool006.KN,8.0.1,1.1.0,2.2.1,2.10.0,4.1.2,isoseq,transcriptomic,cDNA,single,NA,NA,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,P1,C1,HPRC_Pool006.KN,0.208813,1,TRUE,iviolich@ucsc.edu
NA20796,s3://human-pangenomics/working/HPRC/NA20796/raw_data/PacBio_Kinnex/NA20796.lymph.m84203_240818_033654_s1-m84203_240818_053625_s2.flnc.bam,11973362,NA20796.lymph.m84203_240818_033654_s1-m84203_240818_053625_s2.flnc.bam,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,SRP305758,PRJNA701308,,,NA20796.lymph.m84203_240818_033654_s1-m84203_240818_053625_s2,unaligned reads,bam,lymph,Rockefeller University,RU_Y5_Kinnex,flnc-4.bam,m84203_240818_033654_s1,m84203_240818_053625_s2,bc04,,5,PACBIO,REVIO,HPRC_Kinnex_Pool4,8.0.1,1.1.0,2.2.1,2.10.0,4.1.2,isoseq,transcriptomic,cDNA,single,NA,NA,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,P1,C1,HPRC_Kinnex_Pool004,0.196333,1,TRUE,iviolich@ucsc.edu
NA20799,s3://human-pangenomics/working/HPRC/NA20799/raw_data/PacBio_Kinnex/NA20799.lymph.m84081_240724_065335_s1-m84081_240724_045406_s2.flnc.bam,19413978,NA20799.lymph.m84081_240724_065335_s1-m84081_240724_045406_s2.flnc.bam,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,SRP305758,PRJNA701308,,,NA20799.lymph.m84081_240724_065335_s1-m84081_240724_045406_s2,unaligned reads,bam,lymph,Washington University,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc-1.bam,m84081_240724_065335_s1,m84081_240724_045406_s2,bc01,,5,PACBIO,REVIO,HPRC_Kinnex_Pool_16,8.0.0,1.0.0,2.2.0,2.9.0,4.1.1,isoseq,transcriptomic,cDNA,single,NA,NA,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,P1,C1,HPRC_Kinnex_Pool16,0.178283,1,TRUE,iviolich@ucsc.edu
NA20800,s3://human-pangenomics/working/HPRC/NA20800/raw_data/PacBio_Kinnex/NA20800.lymph.m84203_241022_230750_s3-m84203_241022_210832_s2.flnc.bam,15970817,NA20800.lymph.m84203_241022_230750_s3-m84203_241022_210832_s2.flnc.bam,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,SRP305758,PRJNA701308,,,NA20800.lymph.m84203_241022_230750_s3-m84203_241022_210832_s2,unaligned reads,bam,lymph,Rockefeller University,RU_Y5_Kinnex,flnc-4.bam,m84203_241022_230750_s3,m84203_241022_210832_s2,bc04,,5,PACBIO,REVIO,HPRC_Kinnex_Pool19,8.0.1,1.1.0,2.2.1,2.10.0,4.1.2,isoseq,transcriptomic,cDNA,single,NA,NA,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,P1,C1,HPRC_Kinnex_Pool019,0.195081,1,TRUE,iviolich@ucsc.edu
NA20805,s3://human-pangenomics/working/HPRC/NA20805/raw_data/PacBio_Kinnex/NA20805.lymph.m84081_240722_230051_s3-m84081_240723_010018_s4.flnc.bam,13386009,NA20805.lymph.m84081_240722_230051_s3-m84081_240723_010018_s4.flnc.bam,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,SRP305758,PRJNA701308,,,NA20805.lymph.m84081_240722_230051_s3-m84081_240723_010018_s4,unaligned reads,bam,lymph,Washington University,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc-6.bam,m84081_240722_230051_s3,m84081_240723_010018_s4,bc06,,5,PACBIO,REVIO,HPRC_Kinnex_Pool_15,8.0.0,1.0.0,2.2.0,2.9.0,4.1.1,isoseq,transcriptomic,cDNA,single,NA,NA,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,P1,C1,HPRC_Kinnex_Pool15,0.178975,1,TRUE,iviolich@ucsc.edu
NA20809,s3://human-pangenomics/working/HPRC/NA20809/raw_data/PacBio_Kinnex/NA20809.lymph.m84203_241028_200231_s4-m84203_241028_220156_s1.flnc.bam,19769387,NA20809.lymph.m84203_241028_200231_s4-m84203_241028_220156_s1.flnc.bam,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,SRP305758,PRJNA701308,,,NA20809.lymph.m84203_241028_200231_s4-m84203_241028_220156_s1,unaligned reads,bam,lymph,Rockefeller University,RU_Y5_Kinnex,flnc-8.bam,m84203_241028_200231_s4,m84203_241028_220156_s1,bc08,,5,PACBIO,REVIO,HPRC_Kinnex_Pool16,8.0.1,1.1.0,2.2.1,2.10.0,4.1.2,isoseq,transcriptomic,cDNA,single,NA,NA,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,P1,C1,HPRC_Kinnex_Pool016,0.215003,1,TRUE,iviolich@ucsc.edu
NA20818,s3://human-pangenomics/working/HPRC/NA20818/raw_data/PacBio_Kinnex/NA20818.lymph.m84203_241028_200231_s4-m84203_241028_220156_s1.flnc.bam,15474489,NA20818.lymph.m84203_241028_200231_s4-m84203_241028_220156_s1.flnc.bam,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,SRP305758,PRJNA701308,,,NA20818.lymph.m84203_241028_200231_s4-m84203_241028_220156_s1,unaligned reads,bam,lymph,Rockefeller University,RU_Y5_Kinnex,flnc-7.bam,m84203_241028_200231_s4,m84203_241028_220156_s1,bc07,,5,PACBIO,REVIO,HPRC_Kinnex_Pool16,8.0.1,1.1.0,2.2.1,2.10.0,4.1.2,isoseq,transcriptomic,cDNA,single,NA,NA,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,P1,C1,HPRC_Kinnex_Pool016,0.213959,1,TRUE,iviolich@ucsc.edu
NA20850,s3://human-pangenomics/working/HPRC/NA20850/raw_data/PacBio_Kinnex/NA20850.lymph.m84203_240912_183748_s1-m84203_240912_203713_s2.flnc.bam,14770436,NA20850.lymph.m84203_240912_183748_s1-m84203_240912_203713_s2.flnc.bam,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,SRP305758,PRJNA701308,,,NA20850.lymph.m84203_240912_183748_s1-m84203_240912_203713_s2,unaligned reads,bam,lymph,Rockefeller University,RU_Y5_Kinnex,flnc-5.bam,m84203_240912_183748_s1,m84203_240912_203713_s2,bc05,,5,PACBIO,REVIO,HPRC_Kinnex_Pool11,8.0.1,1.1.0,2.2.1,2.10.0,4.1.2,isoseq,transcriptomic,cDNA,single,NA,NA,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,P1,C1,HPRC_Kinnex_Pool011,0.20407,1,TRUE,iviolich@ucsc.edu
NA20858,s3://human-pangenomics/working/HPRC/NA20858/raw_data/PacBio_Kinnex/NA20858.lymph.m84203_240914_042802_s4-m84203_240914_022843_s3.flnc.bam,13558779,NA20858.lymph.m84203_240914_042802_s4-m84203_240914_022843_s3.flnc.bam,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,SRP305758,PRJNA701308,,,NA20858.lymph.m84203_240914_042802_s4-m84203_240914_022843_s3,unaligned reads,bam,lymph,Rockefeller University,RU_Y5_Kinnex,flnc-8.bam,m84203_240914_042802_s4,m84203_240914_022843_s3,bc08,,5,PACBIO,REVIO,HPRC_Kinnex_Pool14,8.0.1,1.1.0,2.2.1,2.10.0,4.1.2,isoseq,transcriptomic,cDNA,single,NA,NA,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,P1,C1,HPRC_Kinnex_Pool014,0.223424,1,TRUE,iviolich@ucsc.edu
NA20866,s3://human-pangenomics/working/HPRC/NA20866/raw_data/PacBio_Kinnex/NA20866.lymph.m84203_241022_230750_s3-m84203_241022_210832_s2.flnc.bam,13297596,NA20866.lymph.m84203_241022_230750_s3-m84203_241022_210832_s2.flnc.bam,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,SRP305758,PRJNA701308,,,NA20866.lymph.m84203_241022_230750_s3-m84203_241022_210832_s2,unaligned reads,bam,lymph,Rockefeller University,RU_Y5_Kinnex,flnc-3.bam,m84203_241022_230750_s3,m84203_241022_210832_s2,bc03,,5,PACBIO,REVIO,HPRC_Kinnex_Pool19,8.0.1,1.1.0,2.2.1,2.10.0,4.1.2,isoseq,transcriptomic,cDNA,single,NA,NA,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,P1,C1,HPRC_Kinnex_Pool019,0.184757,1,TRUE,iviolich@ucsc.edu
NA20870,s3://human-pangenomics/working/HPRC/NA20870/raw_data/PacBio_Kinnex/NA20870.lymph.m84081_240727_011703_s4-m84081_240726_231733_s3.flnc.bam,15631798,NA20870.lymph.m84081_240727_011703_s4-m84081_240726_231733_s3.flnc.bam,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,SRP305758,PRJNA701308,,,NA20870.lymph.m84081_240727_011703_s4-m84081_240726_231733_s3,unaligned reads,bam,lymph,Washington University,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc-1.bam,m84081_240727_011703_s4,m84081_240726_231733_s3,bc01,,5,PACBIO,REVIO,HPRC_Kinnex_Pool_18,8.0.0,1.0.0,2.2.0,2.9.0,4.1.1,isoseq,transcriptomic,cDNA,single,NA,NA,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,P1,C1,HPRC_Kinnex_Pool18,0.172779,1,TRUE,iviolich@ucsc.edu
NA20905,s3://human-pangenomics/working/HPRC/NA20905/raw_data/PacBio_Kinnex/NA20905.lymph.m84081_240724_065335_s1-m84081_240724_045406_s2.flnc.bam,20998715,NA20905.lymph.m84081_240724_065335_s1-m84081_240724_045406_s2.flnc.bam,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,SRP305758,PRJNA701308,,,NA20905.lymph.m84081_240724_065335_s1-m84081_240724_045406_s2,unaligned reads,bam,lymph,Washington University,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc-6.bam,m84081_240724_065335_s1,m84081_240724_045406_s2,bc10,,5,PACBIO,REVIO,HPRC_Kinnex_Pool_16,8.0.0,1.0.0,2.2.0,2.9.0,4.1.1,isoseq,transcriptomic,cDNA,single,NA,NA,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,P1,C1,HPRC_Kinnex_Pool16,0.167911,1,TRUE,iviolich@ucsc.edu
NA21093,s3://human-pangenomics/working/HPRC/NA21093/raw_data/PacBio_Kinnex/NA21093.lymph.m84081_240727_011703_s4-m84081_240726_231733_s3.flnc.bam,13420815,NA21093.lymph.m84081_240727_011703_s4-m84081_240726_231733_s3.flnc.bam,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,SRP305758,PRJNA701308,,,NA21093.lymph.m84081_240727_011703_s4-m84081_240726_231733_s3,unaligned reads,bam,lymph,Washington University,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc-5.bam,m84081_240727_011703_s4,m84081_240726_231733_s3,bc05,,5,PACBIO,REVIO,HPRC_Kinnex_Pool_18,8.0.0,1.0.0,2.2.0,2.9.0,4.1.1,isoseq,transcriptomic,cDNA,single,NA,NA,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,P1,C1,HPRC_Kinnex_Pool18,0.180572,1,TRUE,iviolich@ucsc.edu
NA21102,s3://human-pangenomics/working/HPRC/NA21102/raw_data/PacBio_Kinnex/NA21102.lymph.m84203_241023_010712_s4-m84203_241023_030638_s1.flnc.bam,16952868,NA21102.lymph.m84203_241023_010712_s4-m84203_241023_030638_s1.flnc.bam,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,SRP305758,PRJNA701308,,,NA21102.lymph.m84203_241023_010712_s4-m84203_241023_030638_s1,unaligned reads,bam,lymph,Rockefeller University,RU_Y5_Kinnex,flnc-4.bam,m84203_241023_010712_s4,m84203_241023_030638_s1,bc04,,5,PACBIO,REVIO,HPRC_Kinnex_Pool21,8.0.1,1.1.0,2.2.1,2.10.0,4.1.2,isoseq,transcriptomic,cDNA,single,NA,NA,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,P1,C1,HPRC_Kinnex_Pool021,0.188387,1,TRUE,iviolich@ucsc.edu
NA21106,s3://human-pangenomics/working/HPRC/NA21106/raw_data/PacBio_Kinnex/NA21106.lymph.m84081_240727_011703_s4-m84081_240726_231733_s3.flnc.bam,24998408,NA21106.lymph.m84081_240727_011703_s4-m84081_240726_231733_s3.flnc.bam,flnc bams of PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,SRP305758,PRJNA701308,,,NA21106.lymph.m84081_240727_011703_s4-m84081_240726_231733_s3,unaligned reads,bam,lymph,Washington University,WUSTL_HPRC_Y5_Per_Pool_Kinnex,flnc-7.bam,m84081_240727_011703_s4,m84081_240726_231733_s3,bc07,,5,PACBIO,REVIO,HPRC_Kinnex_Pool_18,8.0.0,1.0.0,2.2.0,2.9.0,4.1.1,isoseq,transcriptomic,cDNA,single,NA,NA,PacBio HiFi iso-seq sequencing of cDNA kinnex libraries,P1,C1,HPRC_Kinnex_Pool18,0.175474,1,TRUE,iviolich@ucsc.edu
